h0 iota phi0 psi TSTART TAU
2.103022476342623e-25 1.0897014126716391 1.906809122429028 1.2194840469744155 1000027086.7099838 97135.9765389423
2.1436826999304876e-25 0.5615012011916104 2.403518519874906 0.5969424100176368 1000027982.21865 71494.22079536645
2.6555169536666773e-25 1.5336320279241944 2.9403082022535627 0.0877236927486333 1000039718.4681766 55946.60669586526
4.632413912919993e-25 1.072980292669911 2.986167537758734 0.14051236266725084 1000019236.815201 33412.55126326317
8.323701604506718e-25 1.867806129815865 2.8211477454270284 0.2763029321026048 1000017930.1658455 38488.460373046466
5.351946485574459e-25 1.515445108083599 3.0091586575887703 0.018320868234016845 1000041790.4884281 24605.288685429223
1.1849682526960464e-24 1.396502979249621 1.5890741899373948 1.4733763053739342 1000023700.4043403 14008.954676653006
3.202168779937393e-25 1.4202054553533214 1.4461621254195385 1.4337145901801271 1000005995.5547869 71602.5100075469
7.595044552362414e-25 1.7350830731166296 2.794767880063376 0.40646892348417063 1000025010.8543944 24655.082162659994
1.3041944641314284e-24 1.4937370401817132 2.7368604428134184 0.32576122786818823 1000029647.1590902 24272.78782351147
5.053439902219668e-25 1.366095839657485 1.3467999064124712 1.4360976776493015 1000030239.8804052 40344.93146178465
3.275949367693573e-25 0.9148646302500905 2.658511842496226 0.31709040540459027 1000030614.1770884 46446.32111863645
9.37196424716718e-25 1.567077833430803 1.438327105036767 1.4621846573430566 1000025409.1596991 20845.58777516122
5.0935228674481855e-25 1.5511959899203083 1.0809796712834985 1.5312164757257956 1000017792.3739883 42806.06085433643
1.2009470835230182e-24 1.7209593603140625 2.625909677848713 0.031224276655108407 1000023185.3893404 25431.858335792684
2.312395631853615e-25 0.7534869760808577 2.8866772493493853 0.2468179739527214 1000021496.874214 82512.79512553426
3.6249287037667353e-25 1.7850174345076226 1.1569523986402408 1.5240551147556143 1000012050.99461 89984.75215670958
7.354169141588118e-25 1.2854023181700713 2.684988676059592 0.34749223579472743 1000024589.511218 21166.737184428293
2.8699477410017747e-25 1.2897464953770337 2.7093150213339405 0.35263051258106737 1000036155.553572 74580.71617743466
3.247644571197295e-25 1.0589815424156142 2.5950124453963936 0.44138434156722 1000007544.9485801 91484.5718708208
8.440805060935145e-25 1.5791143842045157 1.238752053850647 1.4700823877413893 1000026007.8438593 24969.783791497808
2.2938845395804153e-24 1.604160897923506 1.2534836179573263 1.5213200141473027 1000018924.3221292 19962.034706858954
2.684064084619125e-25 0.4191623192129233 1.992079790495356 1.2189443079232072 1000026079.9910114 32585.083776193514
2.8752996786922876e-25 1.0337276586227153 2.791859752539349 0.3260424165669962 1000031272.36393 30532.4457375194
3.456552974010462e-25 1.7598365165084202 2.82247989991996 0.2067974997275486 1000031670.6957622 49886.95688118061
4.063643495996414e-25 1.254020417707916 1.5303228023887372 1.4775462194318985 1000004889.2442076 71717.08643646387
3.6620404405946066e-25 1.6245407348835141 3.0541503280309943 0.015408807867643549 1000011664.7351446 53446.22022685587
1.9661947960285084e-25 1.2136725083075337 2.7218310846735227 0.3193392975575229 1000017784.8847516 94663.64650444005
2.9360395754271417e-25 1.3738070814808814 1.4338510016130994 1.4028534451717687 1000011379.7612313 95118.10912016098
7.357009826430437e-25 1.4255211004636414 3.108577246318762 0.009253386996114797 1000013196.3838562 31838.98877262747
1.1562468909065894e-24 1.3030309290338773 2.9685942911602847 0.3415496980344619 1000026551.8672682 16075.307909271665
3.9170972858583795e-25 1.0395472678697533 2.6660290059464296 0.4356735952246431 1000029554.4155053 60597.97376875046
1.0448070675804199e-24 1.8300313870967555 1.1793478138712952 1.5375495953616782 1000016155.2420756 25595.538845715462
4.534483154035451e-25 1.265919273871035 2.9203525887056356 0.1799181940749699 1000034782.3614577 37230.33835008401
4.499655844363507e-25 1.518365525118214 2.6233894418855392 0.033224067766078696 1000023157.684391 91458.54262509623
1.193019824837421e-24 1.6942407091581355 2.642277205183828 0.21472605572649814 1000012846.0345981 31997.589046937235
1.3636255583189905e-24 1.4407828291297868 1.4572813771408628 1.5535206522263711 1000023018.1201445 13706.433728038732
7.41558836237508e-25 1.4222485068675053 2.862885620780178 0.26840813639542355 1000012704.4126233 24827.633983018182
2.355093343449724e-24 1.5376482350565228 2.839336921506876 0.30493101642715686 1000016113.9927655 22048.85772131838
4.0760724412553327e-25 1.7048101998452216 2.597384042456785 0.18753644812065973 1000024930.4789062 66318.35223669861
4.967019975905238e-25 1.398758877629598 1.32703069973688 1.476476033646812 1000002770.1264269 58772.24531108147
1.7006263343363186e-24 1.4601266971364693 1.3013504053777887 1.5144652953531328 1000021439.1001111 21198.50654568526
3.7002064640699877e-25 1.0167388279183094 1.4592691978992414 1.556069294400281 1000026489.3679041 34131.87189447653
8.317553159089892e-25 1.5652608818196907 2.6452056469540426 0.16913099429597037 1000025016.9750309 52948.132707516124
1.4002528794720096e-25 0.5201280621783514 1.5700630417430108 1.4556339640389044 1000026989.255283 97779.27424916689
1.0922481516508702e-24 1.682113286501297 3.130008274261515 0.21972004910719528 1000013223.848058 23074.088574861074
3.47724903167868e-25 1.2815664328863174 1.551934734593183 1.4547750999803468 1000025823.4029653 48145.359950430415
3.544423566499488e-25 1.3367376253643932 1.276948570679576 1.5387902142882572 1000013293.6563492 57518.62821602104
2.6100244014244684e-24 1.4697307629647602 1.6264903725324715 1.446574488231054 1000022600.7090266 14390.941585643031
3.5023587825878616e-25 1.6667727665346326 2.8225841651514973 0.31541998022791873 1000005860.1272651 73434.93890926102
4.865172804034786e-25 1.4456105088702365 1.1550292915708704 1.4979118255185868 1000014629.2832749 98211.5035902434
2.0142822365015286e-25 1.409136642305452 2.7447053443758707 0.14010703133536725 1000028215.4692107 95418.71895164148
3.9564542650864915e-25 1.3935105458539323 3.0581731487587023 0.011880652069971097 1000036619.9045577 57703.1724813368
2.0470329690625068e-25 1.1106328536513235 2.8956079572160296 0.023793395295468762 1000010928.9138584 88679.81528740693
8.595202526004115e-25 1.5650963324567446 2.595611115970586 0.1985814733280239 1000014390.7133611 28010.093673759166
6.129275200912574e-25 1.1915564783511372 0.037677068662097905 0.028457212431870695 1000021882.5337614 35964.09943400479
8.1864450705592645e-25 1.4932485278925902 1.2228891272301057 1.4909073770366035 1000010166.7886403 66383.81943719808
3.0551784087292566e-25 1.3401215855841555 2.9879190049813045 0.3469259447911384 1000014869.2314104 77454.51660878037
7.402389169360078e-25 1.6200918891315133 2.646687262102901 0.05677327439848794 1000027434.4826629 24995.79629369462
6.003449331574347e-25 1.4167689202713571 1.4354293324281684 1.500483626110228 1000000821.1398163 57879.03025250338
5.2434939000796045e-25 1.615393319827486 2.875476105022438 0.2700983639094798 1000022885.9486878 28270.293896704323
7.895085070019904e-25 1.6734419838046355 2.788227185933677 0.11251605413013757 1000007071.1107576 96772.51885088411
3.0276681245706734e-25 1.455321202269782 2.670933053790715 0.15657289869385663 1000015180.5926166 62806.71768437585
1.2483651866474988e-24 1.6942251917507254 2.848690098585691 0.24845806994328384 1000021670.4027705 30853.457363556692
7.741696145195256e-25 1.2218870499484167 2.658787725064848 0.32827053375454257 1000013537.0792861 33122.814949827836
3.8646739564000274e-25 1.2748207138266374 3.035725502852853 0.3381125792861751 1000025408.1276274 57321.36383990733
6.902143391967389e-25 1.4258656659015811 1.2166676221068666 1.5203407120812338 1000012332.0142798 36911.8548094486
3.7068036819102923e-25 1.1831683353650186 2.6790155119830485 0.29729319486819167 1000015089.6025097 47669.56622980934
2.6033337089557017e-25 1.3585259336848974 2.880393958688139 0.14918451630220292 1000024222.9804885 56181.978740339146
4.558636068208299e-25 1.4168947184909415 1.4073645800113004 1.427105281585925 1000014368.002105 54154.3801195212
6.733057159463035e-25 1.356287274137832 2.8250282320070945 0.1800086095667504 1000019664.7542558 25502.35609683495
5.666682392131121e-25 1.2670042464977445 2.8399743276415332 0.3757854715729991 1000016567.6002307 51036.742690096136
3.3598583440216016e-25 1.536897656898099 1.1562618306827017 1.5417195741868595 1000019686.0766667 99188.17355786153
5.988664917616393e-25 1.6761368668769348 1.2300774724608976 1.5661220102300828 1000021242.8296237 34294.64645218947
2.3779079422492896e-24 1.5033740406417455 2.80741717880118 0.0035074717203290875 1000021096.979097 16136.665559923214
5.2053354171167e-25 1.3336690200103856 2.7083882704746234 0.46217059351257433 1000014701.3055496 55386.125345666835
6.234417989417382e-25 1.5632622036605663 2.5694379287698648 0.2688301015388588 1000012053.8741634 46107.60647730327
3.545854178293899e-25 1.1108296709258996 2.830372600267481 0.1556683161383837 1000028338.5527352 98179.51887176452
1.4083089691066041e-24 1.46306206240058 2.8862536063485273 0.17259214580666518 1000029394.2083061 27330.835255375987
4.946307301412755e-25 1.4696214651678443 2.553560027443075 0.31906566882641446 1000016724.6632347 71950.86105515205
2.0381440138005028e-25 0.9381378078044055 2.6808717745159134 0.42700212886668054 1000027407.511132 70274.72896973242
5.399209272451744e-25 1.651848346844248 1.3852469846601139 1.5613531464029728 1000019467.6111376 38403.58093273247
1.862484729007139e-24 1.5858006695930775 1.1143112312144612 1.5343436084046576 1000019130.6594738 21622.217000261197
8.121140783615524e-25 1.3748022052619273 0.06840687158496382 0.15885112378095287 1000029950.0072144 17072.38798779607
4.672062957823094e-25 1.7777573969421676 2.7418569059470843 0.06366136987401214 1000018516.9457229 43101.15847298933
2.12062233709635e-25 0.7615609814805632 3.066555752084032 0.0772526331001271 1000029670.4641755 52106.20523765229
3.527337799756133e-25 1.383515331631215 1.5640386300742344 1.502625653627208 1000004009.6990889 93447.75291212765
6.512879601805151e-25 1.6214041459713218 2.8773579822585234 0.3571718888834785 1000023086.5000327 71322.79305305242
7.987352467280458e-25 1.3606629901185312 2.838222914020295 0.04246654173079292 1000007518.7707791 35529.17943459919
4.548192815555764e-25 1.4470724309006702 2.7250395784854606 0.3499591332487628 1000014205.9545422 41754.955106310284
4.015382535391943e-24 1.4827414571135797 1.399558148236804 1.513718302986511 1000021971.7917078 13599.118655787735
3.6340908297268386e-25 1.099718933641783 2.8003854622732947 0.1660437168393656 1000015926.6780467 68842.19405092482
7.199284819817913e-25 1.543856083039102 2.920004220131453 0.4225073483729011 1000015770.7862171 51007.18340993217
4.493239709882015e-25 1.2108365547896918 2.9381777840466334 0.22594311465347147 1000010974.4989634 43904.1060441417
6.537183837865611e-25 1.5783742062313777 2.567413927979507 0.19821002587793396 1000016017.7434947 71611.08265689047
3.872173811322802e-25 1.366606254320894 0.010954327301228929 0.22339285287448915 1000028122.0009608 66054.96398896122
2.120217883054312e-24 1.4793616345941714 2.8996649582117806 0.20978563358045377 1000024301.1037306 12160.211178133653
1.3236527277483201e-24 1.5666796264400125 2.8488635913373317 0.1326543378960508 1000010732.2395923 19295.680702928003
4.569466127827226e-25 1.1175202546733691 1.6004453177947127 1.5283703886094817 1000025867.2614114 35988.6869773066
4.7063110522955045e-25 1.2516569442804908 2.938599594736813 0.025897109090316166 1000028733.9243659 83904.34997216861
4.156224770391658e-25 1.325495729390411 2.654717555952069 0.5289449762940643 1000029761.2998801 58920.37155427869
6.272850019572787e-25 1.6707178970047263 1.4198341084905408 1.5076163150689348 1000015118.2608503 50971.2889860471
4.115875490695323e-25 1.746133510647818 2.9205935076965495 0.00519699965491198 1000009536.5550497 67006.15754527021
6.871479063814355e-25 1.0344065222392729 2.997710106679592 0.16860206753825013 1000028140.8643564 22264.517107840315
3.204387974562911e-25 1.3206361692222937 2.8050907857683782 0.41633195332629064 1000018597.2711673 75360.66623837754
1.0761006292962417e-24 1.5122007150477073 2.9099748667532688 0.07325488403902367 1000017824.1883855 20172.341818287045
1.2128064712870829e-24 1.5482961636778785 3.1185276073242827 0.22828146110512315 1000024488.4118391 16976.261300148213
1.0259508955540617e-24 1.5329232933700208 2.5916032969299563 0.08966384034307265 1000018198.0071121 32012.511946831837
6.356309869440563e-25 1.4162484319917796 1.3424380295580574 1.5032216997512675 1000017427.969165 78305.6282345571
2.6851949491960757e-24 1.426256218957255 1.6324613223913005 1.5528415909973652 1000024017.1919203 15180.31902314771
6.658269982978232e-25 1.3879794620982178 1.6074905462966387 1.5268965874306182 1000028668.1947129 24257.33850616409
4.178268353964443e-25 1.5369775450625065 2.8849911033519433 0.14649930396857871 1000039022.1255203 61482.18411840368
6.0787025709104165e-25 1.8651803258967958 2.9071205523055585 0.18186475740487368 1000017075.6013687 39047.25041487273
1.17350118799981e-24 1.322314016156667 0.0004239626388115531 0.01083894841456096 1000025462.5810094 15104.10995484011
2.5959656766380753e-25 1.6122726983769695 2.834984483270599 0.34133241240030315 1000026495.5669137 87722.42828922115
5.089551629236596e-25 1.6467894620021688 2.8944949087071725 0.22889794452145484 1000019893.0985878 34061.463994402075
2.8577512409611576e-25 1.0122639820818025 3.0251896489648606 0.13950997759947587 1000024626.3666519 58570.40625216485
5.732615052122366e-25 1.4880279785665698 3.080169344812166 0.08430618164677156 1000030562.1023707 22465.279191937552
1.51466575151454e-24 1.5919348108066 2.8538661054123593 0.01867890622910307 1000011773.5204469 32255.3305740987
4.628394578548791e-25 1.4786064607277922 1.2914191048172612 1.4886468542162 1000018059.0642672 62051.63708007132
7.1990156978304945e-25 1.8154169926845312 2.961698793820835 0.18518926783091563 1000011594.148914 50390.790972291434
4.9930249372384225e-25 1.1329257248981084 2.968013681850386 0.0388145341060432 1000015744.9489167 53409.732577084185
1.0971906046718746e-24 1.775782168044852 2.7122555734773135 0.08056259084193872 1000018437.424318 32059.049107162224
6.371768976787286e-25 1.4225393263571486 3.0198664336733825 0.26861984891701474 1000019211.8604121 32851.90698686598
4.406722381516271e-25 1.6303628881080843 3.0790868629247368 0.07812272183471511 1000011789.4634953 53081.95696181213
9.652618736870495e-25 1.3824094635834276 2.668996249298884 0.24223731650407077 1000017321.7134321 33964.478992865406
4.326922010722057e-25 1.4018922704919672 2.9931463742595934 0.026890359415686897 1000035199.9123325 57418.149085852434
8.003341459754985e-25 1.355729953234938 2.8989989981597564 0.1519370166751381 1000003938.2347276 40654.52385477877
1.498418635588491e-24 1.4783076715966164 1.3660130025572919 1.5310372981710327 1000025220.2588406 14474.81029346146
1.6350342707525558e-24 1.54875904603671 2.7475211580392074 0.20609646098363532 1000019280.6240596 15550.029963158895
4.33524397048528e-25 1.4339519002240741 2.8684153945690847 0.06231577755318738 1000036546.5744318 57670.16397515772
1.7874697455170432e-24 1.5921581440998593 3.084716159073544 0.1413871449527833 1000027501.9962199 16390.795668985604
1.2020210504646916e-24 1.4824578588722832 2.7724346340074586 0.3014317800855157 1000016541.7840794 40036.75326515748
6.770658835357732e-25 1.6024800238175527 1.382822576122652 1.5102510436055574 1000028921.7848588 31789.300914419524
2.3850392016117314e-25 1.1527174924266699 2.737372457794025 0.3322734555436556 1000012537.6903731 97713.27168000172
3.764805049790757e-25 1.1509621479801564 2.9237584859070394 0.23209360238043958 1000019341.9933268 67110.43350929604
1.2189562114182337e-24 1.7006644615127955 2.8887183827087473 0.08412409007433136 1000013841.2709318 21332.05525606634
3.987974552163219e-25 1.6082131459490545 1.178835212742824 1.5542259542058035 1000020445.3737046 83717.8593520786
7.934224026160961e-25 1.4586258513668187 1.5416811242996686 1.5252305841993783 1000029920.5951903 18389.868954961683
2.0517771246761033e-24 1.6075212711409854 2.8991538524133142 0.2117566567414444 1000017765.9644597 14201.71583915745
3.592891722601358e-25 1.450898043443385 2.8229310568688444 0.023177234478454135 1000017803.4385487 59339.23084295361
3.5681169908563334e-25 1.1840297047989636 2.8328490036824636 0.1862728427848055 1000016134.2164085 55174.68561241799
1.1214116862152939e-24 1.471534035929331 1.1777835993046972 1.562703951138681 1000016410.7764906 29590.77521274622
2.7681104380356325e-25 1.1435592994580868 2.7591624900040395 0.26350131918554415 1000018414.393735 86752.75771791376
7.068629831886439e-25 1.436784172895966 2.644783903990638 0.08146180116809297 1000009192.6314704 70916.33635266619
7.3818178624504735e-25 1.3825071779078337 2.952369744009028 0.28214052609100326 1000025573.5180378 19814.158092910424
2.943985440625093e-25 1.3486676734564331 1.5058115030288728 1.5016779741704627 1000031306.515726 91989.43558188988
6.034976010180873e-25 1.5456184587531356 2.5975385316240893 0.25684262828031135 1000029902.74365 42684.94245542532
4.257118010945869e-25 1.0163135934332834 3.0672635801908603 0.0426623296350779 1000029891.8843253 37055.25249684375
7.835111068615651e-25 1.362547608012905 1.5674327499447935 1.4962012244334721 1000028481.6313825 22051.01077914606
4.604107936962834e-25 1.1470926082823019 2.9874112966127644 0.14234980835912578 1000011027.3068321 76420.4428996884
4.559389126807811e-25 1.1673776722860512 2.972875982721965 0.19876922108253406 1000011047.8264636 76513.39941117293
3.692378090818758e-24 1.5369481644227483 1.4093958358147078 1.4803187285633652 1000022479.3259696 14897.203682982556
3.622299103114388e-25 1.454265571057621 2.810703508603763 0.0172876464689666 1000017595.701364 59734.91029079531
6.51116090853315e-25 1.209922477455988 2.8237148040473223 0.12980269436670266 1000029248.5862992 36271.95484772571
2.7780019366835765e-25 1.1394134591212681 2.707510674458224 0.41728155822205226 1000022568.2597361 87629.28067524577
5.886017257670957e-25 1.3936118082284659 2.996261887216053 0.08173863380938316 1000034182.8311133 28986.536333991593
3.422280154827852e-24 1.602966701257462 3.015069412827784 0.024361175924709027 1000025002.0601513 11046.635539088229
5.422260761651185e-25 1.4583724618879175 2.6333133474894272 0.3224905551772268 1000007162.5314314 50605.50532901813
2.594336932388357e-25 1.3515727223046559 2.863929779250544 0.20407770338391296 1000020105.2269194 74891.03326866234
5.296494406310225e-25 1.276853716893462 1.442802767807461 1.5080644606115274 1000008130.7836161 65439.69847609571
6.941832224104915e-25 1.287100327159508 2.946916403206764 0.16359464951516065 1000027479.9129901 17881.067489426823
4.662558060395116e-25 1.3571990079348992 2.6931668435358467 0.29021788957557565 1000003991.6718261 67121.74641403
3.874151220067929e-25 1.390558688506789 0.02494949319875019 0.15258632986708753 1000030054.8442633 65430.42883154901
6.935135618717652e-25 1.3144890471188313 2.858136707081959 0.027938711314295536 1000030253.6705594 23395.47894648819
5.976924796696945e-25 1.5935547291592425 2.696243731499123 0.041033835383827856 1000019098.7599115 35844.56352050887
2.1833028295696112e-24 1.7183310079804952 2.812377853207285 0.2454630066659329 1000017767.479202 17156.20244174858
3.2611254393091325e-25 1.1898209957052717 2.826072094472751 0.2167933704107717 1000023503.1243961 48076.746535917126
1.5724872338380777e-24 1.5180736424845793 2.6846362991427357 0.12252925911810633 1000005853.3661491 31348.969600424196
8.177252275836686e-25 1.6941254891554547 2.8433748332410658 0.014111433749508176 1000021101.6108466 50099.99202455982
8.387115995433629e-25 1.6866272497872055 2.6240266548214173 0.06246184844365865 1000018599.5843853 40551.51000428603
1.7344856834360083e-24 1.6443674899994634 1.4723631977562763 1.5599374755111994 1000028111.877415 15679.545530191357
7.195798120966394e-25 1.7174464145380601 2.8889856589190437 0.08651327934743656 1000025684.1615863 26018.847553920605
1.6051408086510991e-24 1.719847807252562 2.8599237310124987 0.2226963803183163 1000020193.7575312 18996.47148403921
9.980832833302241e-25 1.6380321532037148 2.762977292815173 0.1424065640564153 1000007122.9854304 27857.986718352455
3.1789553188003163e-25 1.2237606103083654 1.5433393551887402 1.528228168610934 1000015798.6322851 85088.13609989898
8.90743723778498e-25 1.3695331521151763 2.8312793098094593 0.3339887697740343 1000021403.1071794 34534.28651213039
1.0102144857227958e-24 1.4731475204620168 2.7155593137669247 0.3735055832403003 1000030106.0963532 22197.81086146277
9.075619952640407e-25 1.6694546400735855 2.7096876410902206 0.1018175337926484 1000018460.5355194 23939.91062544408
1.1524174074537117e-24 1.3932042110713414 0.05953303561201234 0.11234612787984533 1000028287.8106574 14043.019825886
1.74890805363241e-24 1.5483880582134961 1.2302602520477055 1.5494562262307092 1000025410.1489184 20922.049152492997
7.690232269432947e-25 1.7139217108021199 2.821178796069316 0.26346302803013133 1000029149.0288708 34750.01005737273
1.0561106645824144e-24 1.4762036293053749 2.691933790852134 0.07640650685919317 1000022901.523475 29598.93456359525
3.5066445776152833e-25 1.402640663385548 3.1283125870976125 0.20625405035785055 1000028995.1304703 79039.99656973868
1.0391423026380469e-24 1.4842838174895325 2.7239417179420125 0.3720144392844085 1000029351.9481181 20951.35256584128
5.657577326805815e-25 1.3888627529060273 1.4505039619803026 1.5464300420653012 1000004558.7363098 55980.82594890938
6.637581671789382e-25 1.595336572253333 1.2923628424973215 1.4998181999879674 1000023301.4979782 39953.78880995086
7.448401345755181e-25 1.5480685135515322 2.910694008046556 0.26199305171172255 1000023604.483617 22528.612196197442
6.652466261852455e-25 1.6551760762670744 2.905608735744385 0.03151646327955782 1000021093.5812994 77121.32271975739
5.078730469108027e-25 1.4776068640506965 2.7946451097487897 0.3889983438986249 1000027830.3564504 33246.53821153323
6.398388394391482e-25 1.5120526965779804 3.14147741167707 0.20241149347817383 1000025533.52123 35905.835619476755
5.456171765883268e-25 1.5533399240002514 1.1765435829060875 1.5626869189906265 1000029723.3075716 38112.38792162761
4.230757790806848e-25 1.4518446313307938 1.5607644540609722 1.4992471817902648 1000015295.2479563 96846.2189065608
2.9391663801083703e-25 1.3623477157377064 2.752455732357554 0.2917578286747172 1000024880.479149 61446.10100973889
5.668300113404747e-25 1.3758890373490664 3.0169698652126056 0.32581240479193124 1000029584.4902043 49489.22144881652
2.109484875543721e-24 1.5708235141658147 1.431816146147117 1.564857621376071 1000021043.8121855 19270.10067248266
5.930412321538485e-25 1.5607101095435034 1.182578266599759 1.5698168033053788 1000027171.003974 37025.391427824434
3.7555202459763434e-25 1.1631169981195102 3.1129926041136606 0.007373769720192392 1000026295.6867471 49280.877566873445
8.141129991855989e-25 1.344400619034011 3.0662596252728553 0.03677001920002577 1000031038.3377227 36658.94893935387
4.551324863360472e-25 1.5601434950761977 1.3804572602758134 1.5371057003046933 1000011709.2324134 51220.670360963006
1.8879890224387422e-24 1.5040116289368524 3.0139530761721973 0.18667509681177422 1000020396.432653 16020.55149210097
2.848066583839302e-25 1.367567217634868 3.0112030230652964 0.242329552009921 1000027404.0481361 65035.78422646196
2.6357098755717423e-25 1.393001519761596 1.4161476644397812 1.5465749722527682 1000029815.0449207 98168.7604743125
7.824278804409496e-25 1.5414863936708976 2.9414177929911993 0.39832229367300265 1000009243.8639266 52188.55064026225
5.425861069777988e-25 1.3110350353732858 1.3822891018527486 1.5313841880850163 1000011892.0902948 42347.7500019612
8.616491321049889e-25 1.624013562785603 2.7588435886690332 0.33150265037551396 1000016807.0214126 28015.877705089606
6.369685822984591e-25 1.2355927809969285 2.9935187006014203 0.1410923354441782 1000028707.9755901 21348.115379027127
5.948824754308258e-25 1.5770329010077186 2.8310053717207992 0.2887375031236405 1000009581.3967717 37973.745476516546
1.53141086820715e-24 1.4657208047152754 2.8047458438711703 0.32708180194225284 1000007824.6441041 22866.083290663926
7.876173791739586e-25 1.6843691084051795 2.691322705220604 0.12485780771658071 1000030198.8900853 34113.59521355416
2.375287504369649e-25 1.117049579602992 2.8971246070538514 0.2500027555981283 1000029634.9300169 66202.9685537527
8.61517894741085e-25 1.4439110834562994 2.845528046115836 0.19181147045884503 1000032018.2071323 18862.469000966674
3.0472705903637284e-25 1.3026979359050377 2.7738226893933606 0.272690963014273 1000020198.1776996 68989.75333169234
1.9636340170323924e-24 1.5906039888508092 2.8861545286004233 0.19748605306539416 1000025948.1391683 16811.21364383164
5.778094037873558e-25 1.258264347643249 2.9382490068158003 0.234031237722057 1000016126.2166809 47568.053503307965
1.4324562593335497e-24 1.5983716005408422 2.7372961890721963 0.1576788327054262 1000003748.3800037 36488.98583555222
3.7584052565471787e-25 1.3459694364916936 1.4167310137449345 1.5171166688070012 1000017381.0540935 83984.61182927841
1.1201639083335807e-24 1.3851186725408264 0.001756792984565285 0.12762710010349052 1000028799.2369199 14656.985470505959
7.58208134605967e-25 1.6792996406978886 2.886391778169694 0.025957298696740395 1000020264.2319713 56142.89268139834
8.646303793408411e-25 1.4409138012199982 2.647789189505149 0.1106953813179531 1000016617.812452 45781.79955076943
6.835864292245635e-25 1.5322549757593387 2.679568586257701 0.15219732255276025 1000024278.8332464 31679.85263453325
9.939204409970224e-25 1.2646604964874182 3.085322954146992 0.1265880258823428 1000029583.8095903 12566.758673676342
3.393155838731666e-25 1.1532893635068866 2.6615749202462804 0.3299480840723142 1000008888.7596058 88417.46509750093
8.564918692225112e-25 1.2152543693044426 2.9165955907578818 0.10894764813390512 1000013910.8404024 35270.57566418809
4.365849289031198e-25 1.2754265493546388 3.0338379066112124 0.2758432127216768 1000027061.8597946 58324.07321884453
6.591408772793411e-25 1.4308186086844874 3.0895789660418997 0.26502942757358205 1000028349.8449522 43566.326794206376
5.864052138969929e-25 1.7327997670148991 3.0256592372994873 0.17210280170631417 1000006744.6417692 60562.620127629496
4.186306852851342e-25 1.5814581106012904 2.8198775122484743 0.24012876574976458 1000033000.9394441 52441.414341138894
1.3027574580353877e-24 1.5433778226243495 2.744071019579135 0.176721194017351 1000028611.2189449 16756.592623020104
8.608995631841645e-25 1.4180613917145617 2.80549080017058 0.09070702321893975 1000025653.2402196 48988.88441911038
1.1727055192096193e-24 1.445050351282875 2.8091240837387814 0.17998586129018984 1000026639.7494398 16260.870479937366
8.392057996769646e-25 1.5260722524063008 2.6543707485261976 0.339585277125514 1000008020.6513984 39795.97561957063
5.753103757441637e-25 1.625134206246941 1.1329945254440523 1.5580000286991909 1000006646.1383461 74996.96407165208
