h0 iota phi0 psi
1.1555091633656838e-24 1.4883306133871412 2.8127299150320364 0.1837929062693071
1.2354679241618257e-24 1.5313209619156216 2.8564812206538903 0.1582278791200662
1.0447398220639e-24 1.4500575443959454 2.923657088069404 0.21278725767469553
1.2521493045286026e-24 1.531176056193166 2.905009088391963 0.14577527334988533
1.131152731193307e-24 1.5171317985391046 2.9492178509593936 0.1548631471066625
1.0782184575015526e-24 1.4216459476340426 2.9497155236368084 0.15258600537465047
1.093133539498437e-24 1.5214607174489834 2.833296477851935 0.1928705113868685
1.0240698372671483e-24 1.4513629950019722 2.8545293008578354 0.14994139497807824
1.1075997235548914e-24 1.420648988043494 2.899253376549531 0.2135217821225873
1.123293366518789e-24 1.4650372657600985 2.938612243077233 0.20933797579110774
1.1814272303405092e-24 1.5393917999014521 2.853646455692629 0.17085515630603737
1.171324802536288e-24 1.4363772076388337 2.8804419176564626 0.13016543277149226
1.0147487596514576e-24 1.4860821267212994 2.8398367241043783 0.19340240439555503
1.1059149176806666e-24 1.4777434298696264 2.8834967833258602 0.11134958586407144
1.1200335737978654e-24 1.4953338546640789 2.944607207326208 0.1980692630985916
1.0361376059201484e-24 1.4424692065126974 2.944354506440381 0.18131138157139376
1.0117872505375852e-24 1.4905032962893374 2.84685829514949 0.19795753529794582
1.070259326622379e-24 1.4850038682147058 2.954030964405763 0.13352028697316567
1.1588185778876831e-24 1.5442290713062867 2.8859853628353305 0.18399466001825185
1.1774971760677627e-24 1.4395923977861693 2.8854048478253755 0.126935020793689
1.1564958334975623e-24 1.4732770285630727 2.8934773691864017 0.10733882079447907
1.1312772289484538e-24 1.4460741518356266 2.9630441571386905 0.1369240301788448
1.1908886775992192e-24 1.4788911366004913 2.907330653222259 0.10643735601398778
1.3054942390769524e-24 1.4784941919231398 2.896961354129938 0.18441526208181555
1.2626623868489701e-24 1.4760258467653977 2.8641152275020474 0.14107918530943167
1.0865051271465975e-24 1.4073613771947275 2.8991272551239176 0.1911331862638756
1.0738712378321288e-24 1.5096595129952828 2.9168388946140826 0.20693204478979121
1.2192053354830887e-24 1.4787546661798274 2.944924139312711 0.1866924518232265
1.1991914875634674e-24 1.4372703268993865 2.930766051505402 0.13216143898656693
1.0982159641753077e-24 1.499731135664438 2.85792781913127 0.23549686019352373
1.0752848375923536e-24 1.5054969014630264 2.843864699323161 0.15454793828576552
1.009637766536034e-24 1.4208704631645646 2.873345284308994 0.19865451896770964
1.0680656935383903e-24 1.4743708882762594 2.9223525901756964 0.21622174427166221
1.1474387165627837e-24 1.5066816339083637 2.9509615319469957 0.17469235060419866
1.0801068761661733e-24 1.4878247936294102 2.9572133499229305 0.15371794906555783
1.08048857836119e-24 1.463203828503984 2.8425916243740863 0.23665312638456895
1.2469220487860353e-24 1.4601636701242708 2.864424346375304 0.14688305537189814
1.1541749806108401e-24 1.4495496287606242 2.911928838772833 0.1110828124483915
1.14851740179213e-24 1.4792669427735936 2.862130897921207 0.2408685183217388
1.1938833600449853e-24 1.530817200436964 2.8974794597396323 0.20315579235397094
1.2198755747299387e-24 1.482115426897403 2.9261193283816733 0.20560687828511
1.232465263742491e-24 1.4449893601236945 2.915259850380984 0.1361777124059599
1.2191243476137498e-24 1.5161338500974482 2.8755709309367035 0.13006035003620486
1.0025335489145838e-24 1.4819119219024477 2.903414256484006 0.197111669779526
1.2141684893914156e-24 1.4657220861164348 2.837740631363682 0.21412290298741166
1.1544259347839951e-24 1.503615312283453 2.8220852456570915 0.20634752232211478
1.0426501308621884e-24 1.4364471030012422 2.8747633214900294 0.22494311392881564
1.289360546577155e-24 1.4642125322668316 2.9044877216257405 0.17111083914260095
1.240502203801724e-24 1.5236772231880897 2.873124499585497 0.14305347035320048
1.0810968522813107e-24 1.4112055917475694 2.889550137605248 0.15445166109047795
1.2134270424680006e-24 1.4546345437969623 2.860486528379618 0.21821881832963558
1.258989555501033e-24 1.483014143518578 2.8618547309030653 0.21286874715136822
1.2409986254073738e-24 1.5290960654972285 2.868721232556801 0.15708478804294393
1.0144199085772112e-24 1.4207285271463048 2.875945293049193 0.1943767752451705
1.1131387474852905e-24 1.535023268314895 2.8988376898969666 0.18551112458494204
1.3082316387020024e-24 1.486211981133717 2.882622722461949 0.17573626261575406
1.0979624579521593e-24 1.5084757608157906 2.872630322149489 0.13095721107256278
1.0831659066075901e-24 1.4206492261474217 2.879178284978234 0.14648096574895234
1.0714137016581752e-24 1.5053007890940087 2.871860755882269 0.2242586149951358
1.0074012196423179e-24 1.4488279490179572 2.886223744777124 0.21264007560483872
1.2044169303165597e-24 1.482404553615102 2.8532791229801715 0.22919387558426765
1.0844573197041901e-24 1.4965891503616233 2.892511400242838 0.22746791149772622
1.2421939915725407e-24 1.511586480836149 2.856401482082504 0.14740461669270197
1.1160233047694588e-24 1.5287708066278518 2.9208970856257905 0.15997610760314945
1.1385482818712737e-24 1.5148760841131563 2.871036451262095 0.22591328569735833
1.1488608203045956e-24 1.4493051303586157 2.9588590723744104 0.14559960724911744
1.1204063263670838e-24 1.4266714367130355 2.8575197222935897 0.21307614699919583
1.1767039560502995e-24 1.4856792108530483 2.8654164477974082 0.23517671921898126
1.1718383803260168e-24 1.4277666729149423 2.878372275985845 0.20260206924322532
1.2170505821884212e-24 1.5049363981529156 2.8915264701220993 0.2197094365611725
1.0418006118687731e-24 1.4359041046934033 2.8511134885664933 0.16763449433553737
1.1556297477287298e-24 1.5333386079447742 2.9122671797282655 0.15100463956634178
1.1314022899999821e-24 1.4690088905658858 2.952401044540323 0.1844950570762993
1.214692379712932e-24 1.5154468039772362 2.889070793665966 0.12704043307363844
1.226557383402606e-24 1.4897179620940946 2.830046130351276 0.18164773936547846
1.1914137989482278e-24 1.4771597095769253 2.824231969504817 0.18144015477967068
1.0176882316966555e-24 1.4220536796600753 2.8922177712973807 0.15829690434383137
1.0882059064095335e-24 1.4941565969945365 2.916891469808401 0.11863866260299387
1.021264631834338e-24 1.5010008597298696 2.864434181324018 0.18216211607045538
1.1024408213881392e-24 1.4176705537891094 2.929095149145162 0.168419729592385
1.1523900065227837e-24 1.5055418767139146 2.8259718033872665 0.20514733676067382
1.2164414145289094e-24 1.5206957322758055 2.8700272967224945 0.1396342280719859
1.122093988182527e-24 1.4789591126927482 2.8210360459851196 0.21293258016271732
1.2078640626705654e-24 1.464686561648556 2.9531116698140445 0.1433875615565648
1.26637965716222e-24 1.4532032164968227 2.8917270940349513 0.17648880489224594
1.2664850516443527e-24 1.4837969558009438 2.8987991191524363 0.1292173399948645
1.0917165573875296e-24 1.4896368364447958 2.8914024468308983 0.11857071669645065
1.1941577009943479e-24 1.4936075392649695 2.8239810379509174 0.1843011492907002
1.16334167347898e-24 1.438646135949425 2.8865245542163183 0.21734503290179324
1.2335417997377714e-24 1.5112455897706438 2.8598712748315736 0.14356028317609726
1.247563201958603e-24 1.4606904969030745 2.8900949065288066 0.1352306041846122
1.1092312039915898e-24 1.4839943552001236 2.916838974948653 0.11188407062629761
1.2368825558180328e-24 1.4895815845573674 2.8956579967508187 0.2156664159737146
1.1059157784937581e-24 1.4907266799098033 2.926710997263403 0.1163981691608167
1.2008193302534666e-24 1.4311268441711824 2.888546430755902 0.1573724982167654
1.0577637274308243e-24 1.4160477089928 2.920380902487018 0.17287884527063876
1.0822026870118934e-24 1.4880045244084192 2.919077962113693 0.21294635642416543
1.1038646473267688e-24 1.4974039073355836 2.950696858741449 0.16291466565407745
1.0663387879564481e-24 1.5040410950361642 2.923203481557234 0.1932781674017022
1.0677909996394405e-24 1.510128478905595 2.8644351414281277 0.21444212992649414
1.2569577455281897e-24 1.488812094968082 2.847633012766768 0.1627195753103684
1.2050776245343124e-24 1.5007635871634502 2.8284412752200367 0.19383183685333208
1.0578764487805102e-24 1.497846346205328 2.883780200406176 0.22038918774960048
1.1790276469467513e-24 1.441969685290179 2.852918399842101 0.16177990269280598
1.0114800026353389e-24 1.4332069720699987 2.882505071850308 0.15897512816481557
1.0363502548030729e-24 1.4675109969577924 2.927830036640549 0.19450258806664794
1.2014310847862773e-24 1.4656815719055394 2.9397944178906523 0.18671944241364882
1.0840196007083742e-24 1.439372008266386 2.926419367060527 0.12229852265650934
1.2523360922700521e-24 1.5205013711125306 2.912684776957853 0.14938613072244256
1.1738149380551128e-24 1.4689295864764316 2.949876329259356 0.18043989302276608
1.1094591724921607e-24 1.513013985926715 2.91944654982507 0.13106832482939929
1.092975372252784e-24 1.5281057647178744 2.895704960794213 0.15628488511132171
1.1843536462451241e-24 1.486938108354331 2.9357294044953464 0.19848279915472467
1.1400575364911184e-24 1.4330729592447091 2.8599556732839484 0.15548582895140045
1.0818459651508947e-24 1.4769348299521134 2.8477493245137078 0.1458403923756777
1.036635100727499e-24 1.475389248010607 2.935343726256751 0.14255267671424623
1.1500091372801725e-24 1.4399144404093562 2.925929388898339 0.12258871570763802
1.1950387452497964e-24 1.4463517118392861 2.862452226839397 0.15025835505354673
1.0630022334186345e-24 1.4892935175278736 2.898407368528337 0.22023114532805485
1.1752445129089609e-24 1.4496789179342213 2.8363465946487287 0.18317034968547488
1.2086125385905781e-24 1.440327791784694 2.9165176847719216 0.18386427691657425
1.1520888324809916e-24 1.470796857270711 2.901197437761272 0.11169148947424305
1.1418163981969831e-24 1.491119962699706 2.9452174062775014 0.12365461651188624
1.0282626414528596e-24 1.4894212422804987 2.9057731524953265 0.20042412440730772
1.0534254419093678e-24 1.4374376525741321 2.941671744952192 0.16720856028693268
1.195732416345654e-24 1.5090118591680124 2.8509598476428026 0.14510744072797957
1.0215971517757837e-24 1.499701258432078 2.8815146035528794 0.1929019856035884
1.0189992680998788e-24 1.4704417033924106 2.9292953639661095 0.17317412486230158
1.1965344312382593e-24 1.4830025473479764 2.9312648305747833 0.20050540938593311
1.0785075978601716e-24 1.507127069861827 2.841489035332194 0.2049405159822191
1.0633041662035124e-24 1.5106264811233012 2.8598830250916056 0.20762970837970546
1.220820345948843e-24 1.4673415418850353 2.8749580971551145 0.2196232044868483
1.160846027665051e-24 1.4937711728422383 2.9462025553288167 0.1267061543020303
1.0505347587040512e-24 1.4228824889686493 2.9052899483947847 0.19699228868815882
1.2414501500738617e-24 1.472821377270037 2.921778096021778 0.19337577168734663
1.236005690391703e-24 1.4483808881882305 2.9237050991865265 0.16024052525809504
1.04171899742561e-24 1.4837865218870974 2.8493090650217225 0.21515073823187
1.1348897063021943e-24 1.5028826442479857 2.9226034702370653 0.12021159568464901
1.1364147203086344e-24 1.4721582878883404 2.932686689693713 0.20559616989829577
1.1311770471180917e-24 1.490737009771395 2.9094832120598606 0.22157225547900333
1.1904225988957213e-24 1.4996811270848884 2.8670091560001847 0.22703756307411263
1.2783078882554462e-24 1.5086050049701316 2.9102956041921173 0.14985715372928288
1.177652079320636e-24 1.4501622405900307 2.9431018435169842 0.12987775058924336
1.16243169237129e-24 1.5376321090014782 2.8813116016300215 0.1695671889286633
1.0260539432338415e-24 1.4251294602829683 2.918149476790724 0.16517613783504972
1.1776548823979214e-24 1.458712566873923 2.954727326625234 0.1510058693857079
1.2918847248331564e-24 1.4958651671014733 2.9050842433341284 0.1500018257963038
1.1803006852493346e-24 1.4251265624180895 2.897908686147076 0.16975218206849316
1.1492941642919396e-24 1.4899586192070202 2.9137126104437003 0.2184030323591047
1.0590315056908118e-24 1.4338614327329773 2.885663534864962 0.13904186659843942
1.1139170152818679e-24 1.5143783150142696 2.8444725449284407 0.16257420988876845
1.0756436919865566e-24 1.518587957452374 2.8749873694991077 0.20362541078459573
1.0928290375711342e-24 1.4519658165476486 2.8290478353461337 0.20038719987618137
1.1912517839274543e-24 1.4527642367065017 2.869770482237024 0.21968581485116642
1.1601210234891574e-24 1.5367471858878106 2.8909423703235504 0.16536541146020195
1.2207099983220078e-24 1.5009610369985007 2.8358899557257295 0.17327748705062737
1.0075807733674911e-24 1.4610110073320421 2.8732841351573826 0.20603380868167523
1.2012432635471186e-24 1.497774069163607 2.8531642560458974 0.22263040876503642
1.0440481618029219e-24 1.4428678434315694 2.8582180278420113 0.15908626222830832
1.0465742181241392e-24 1.4304166490138372 2.8864947873268316 0.1451371178279816
1.03967079196977e-24 1.4557039743709816 2.8623108009513 0.22238761039993307
1.1423225328516847e-24 1.4525828049194285 2.836136304535659 0.1692276164455383
1.036528714167604e-24 1.4745365836640536 2.8427555871029297 0.20529796748753565
1.1174680896435509e-24 1.4453588920219398 2.928315446917529 0.11950272764882029
1.1611817835815008e-24 1.4497087184584352 2.924112965897155 0.11911453897598952
1.1578771786160166e-24 1.4719288654519735 2.8274318904735147 0.21227612921055128
1.0663899309323474e-24 1.4786314855878597 2.948196528655298 0.15862865915133226
1.1693016938963604e-24 1.5315473013016208 2.9069799139319885 0.18343176476565975
1.147597399702135e-24 1.443859587499754 2.885055302943274 0.22099817800529964
1.1069411300773773e-24 1.414757607579537 2.907811588225618 0.16393771135308907
1.1011963047775954e-24 1.4490296261106101 2.84532259135129 0.22398824218023108
1.2247755344685591e-24 1.4828258201862625 2.838350810694165 0.2036222831721529
1.1401861687711266e-24 1.5231749733490212 2.926604536793048 0.16994772753887757
1.0049619233448134e-24 1.4429013415355285 2.875599623955652 0.19469212058364635
1.153573693022772e-24 1.423075561327662 2.8786682211928794 0.18740520997325413
1.2436457598778277e-24 1.5009584653468508 2.9265782224065435 0.1352505794858846
1.1515767554237465e-24 1.4883570572974605 2.8474142553614197 0.22928242415148892
1.2475528300607955e-24 1.4966661437579654 2.918612662938132 0.19247239112521483
1.1785173608958976e-24 1.4641077197855614 2.93239544485848 0.1971227295655868
1.0265866498055957e-24 1.4856512476974868 2.896844730813949 0.1458085404128736
1.0293675411719209e-24 1.4494016636038116 2.903979387804307 0.20626352964238498
1.0835918950901216e-24 1.459771908204151 2.8288281072941053 0.19136027551071175
1.141318766553307e-24 1.45367118621577 2.8305452109885687 0.18879249237154802
1.2348219512064415e-24 1.4596216866918887 2.907454888441416 0.19655720866434145
1.121169005764188e-24 1.4566629730326885 2.9505911047041535 0.17466914040726486
1.1833558309669117e-24 1.5012570952764133 2.919467660232279 0.1201857797225737
1.2437471815316262e-24 1.4749163852550877 2.9154056891354054 0.12776644584454733
1.0437381023945662e-24 1.473600744075817 2.9347432418032713 0.1429099023920707
1.1208233405045651e-24 1.4267371606036212 2.886853628473085 0.20702757731279603
1.1437360732960488e-24 1.5153882563826613 2.840689640935944 0.16854864394501837
1.2495693183083079e-24 1.4641523091640907 2.909353172499523 0.1361536063611476
1.17108777371292e-24 1.5336767067136192 2.8677863181920844 0.1821163882617241
1.0959340296392914e-24 1.4643981554276113 2.953404000921074 0.1401373189114002
1.031096262092919e-24 1.4268680049551667 2.9170545246877815 0.1665668981593499
1.121813799609114e-24 1.4641793472636182 2.8444336889848025 0.2281530287338772
1.1769057951450697e-24 1.5106629659557655 2.888621049073939 0.21795875962118347
1.25370967628396e-24 1.4721779219697653 2.854342068229862 0.17053882348665259
1.0038626090606881e-24 1.461171768664368 2.872693896665359 0.17347758807017533
1.0723597039324432e-24 1.497332920224505 2.922062758371646 0.19640854153291107
1.0857868473975426e-24 1.4170340392485938 2.8992965290382027 0.1557199811397717
1.0959033525226944e-24 1.518230039978906 2.8504606322796975 0.19166100370853442
1.2028915983785709e-24 1.4639507515215324 2.9031058780081858 0.21212970868038103
1.1281244156856921e-24 1.4176171596381777 2.894276507562143 0.17500077254792265
1.1172451943152365e-24 1.431996452679364 2.9379490511716386 0.1675101627700083
1.0226823157926744e-24 1.4642383832397161 2.9224458033002096 0.18300972117592287
1.0662590297707397e-24 1.4284825767500102 2.882473607029029 0.20989452596211167
1.0915413267144665e-24 1.472478624070991 2.9120801801747707 0.11769239258728835
1.0852007792421359e-24 1.4678278246129448 2.937275273293492 0.1929948987179192
1.1664560337063904e-24 1.530304510970236 2.880188604419369 0.15193242940405707
1.104332102762598e-24 1.487295362542581 2.9127076292943017 0.2158891924596374
1.139525062897047e-24 1.4360551268532549 2.903810503574394 0.20648771078136507
1.2580407352788897e-24 1.4997380985240336 2.8500393650036506 0.1808640680057072
1.2096075836872112e-24 1.4445941145877161 2.8797586760674396 0.20020031519447803
1.0661787952990503e-24 1.427254809568001 2.9251519227494986 0.1787434784542792
1.1430672824248895e-24 1.4398525599812717 2.94464522493427 0.15764303193225418
1.1715453186822851e-24 1.5297176282801723 2.875254895020118 0.15342471796383853
1.2507625296256631e-24 1.4922979629027648 2.934778120353079 0.15307876539784712
1.2612943113746307e-24 1.5141926037551408 2.9055829160829516 0.17986656588757474
1.113690631555056e-24 1.4370059450313124 2.9125731554152234 0.20471208438834476
1.0933222965816583e-24 1.4694360363650985 2.9056513607608103 0.22089393826635528
1.105679523818743e-24 1.4869276280954014 2.8456906827323403 0.1495906689187019
1.2850944929647276e-24 1.4773036777416428 2.886810760464164 0.15868749327102033
1.208159196216547e-24 1.4675262218161487 2.9142629961851414 0.12103862423804211
1.2714049762513968e-24 1.5098353647046896 2.8689595922643676 0.18421920106104192
1.0771729860073322e-24 1.4959335409354204 2.8491968860222734 0.21691434494208156
1.2028089896798151e-24 1.5299732238177508 2.881416828961901 0.1906678744258061
1.2122394034717925e-24 1.4821612859084272 2.908797298715756 0.2104496103696388
1.2074130546493162e-24 1.5031647507893424 2.883644285922181 0.12775612110245188
1.1995457396382283e-24 1.5240852546403947 2.9151667665056977 0.18061769920207393
1.068091807156862e-24 1.4427830653489342 2.943702199263183 0.15711413493267867
1.0695329218299911e-24 1.5055541733070812 2.8527681835797245 0.20432443071330042
1.1265655621542919e-24 1.5063677885297257 2.8865759225158407 0.22115324108554987
1.0915749124010732e-24 1.4628848093477862 2.8332930084104753 0.2136759206869743
1.0879489028274727e-24 1.5235345244144167 2.8884925617699575 0.18921978069521111
1.2587265802767194e-24 1.471079298237978 2.8857415527513477 0.19880679254528483
1.0669950212401494e-24 1.419503195245409 2.887228989437647 0.16065604711959136
1.0280327271777554e-24 1.4628441860878756 2.860884854974521 0.21144792202045087
1.0840446861011611e-24 1.4855779287391457 2.8515313381028906 0.1487264331931174
1.2302159926061494e-24 1.504795712644295 2.8439827065627057 0.1942139385226054
1.1110755163495027e-24 1.483771065985059 2.9475172472534967 0.13458691637980824
1.1289820993772131e-24 1.4281959807605433 2.863203058193578 0.16859990437305183
1.2150442314959061e-24 1.46688393697002 2.942313508623128 0.16598981070418845
1.1858965112303413e-24 1.4310162908506228 2.8894012923890844 0.16187876215352437
1.1242083790491004e-24 1.510204734780295 2.9349964441850522 0.14714387492931866
1.1472391957281135e-24 1.4975288345613187 2.9105653367925184 0.21476555645400447
1.1372200824958745e-24 1.4452401907906067 2.9242728615730273 0.19862177653941168
1.1435124446288008e-24 1.4247181770350694 2.874953121548156 0.19053231640466936
1.2322896954438816e-24 1.5267658084595408 2.8868228164551035 0.18284113331351748
1.0895196957698468e-24 1.4491810054118657 2.8356073528911927 0.20239764206612604
1.2464577146090631e-24 1.518214748226094 2.8642059005272733 0.18652293533253994
1.1003851853691754e-24 1.457731397985731 2.935534051395615 0.19407386831923643
1.0364353801330963e-24 1.4263459727723105 2.8816060781087005 0.1945189621602187
1.1563369220094828e-24 1.5102076841943968 2.927661341295815 0.13350983576006242
1.1650209815910683e-24 1.4891732615201825 2.8273714687458855 0.19903718613382415
1.1346309419424398e-24 1.5248913936985473 2.8678088073706425 0.15512209050930878
1.1639046910740773e-24 1.50343526944487 2.9429393526758694 0.17018682303075913
1.1440691464964558e-24 1.4793212422775948 2.953086873817468 0.1388287125219175
1.1172305139361014e-24 1.4808666121865592 2.879774087662188 0.23048800699069247
1.1632580907032852e-24 1.4828602975874228 2.884705675525717 0.12064401651766399
1.128851574572169e-24 1.5305269570416553 2.8703831652348737 0.18217746518938507
1.1180739036549248e-24 1.4335177697180792 2.9279252332441454 0.18442288894082493
1.0161990467024e-24 1.4469832049401534 2.9068725151860786 0.15259036564673806
1.210224612463485e-24 1.5131420706718042 2.8764660375385684 0.13766072015542824
1.0729111194723045e-24 1.5182271341693931 2.87090404152051 0.1874493640810835
1.2470319334089733e-24 1.4828159536537235 2.8509217222559036 0.1977065360559066
1.1327104573383357e-24 1.4674096238923087 2.9552786029676232 0.14554452723396644
1.0122500869261674e-24 1.4468217592395685 2.9123278682724774 0.16333601162083805
1.0559513407459154e-24 1.494738224318815 2.8579949932029534 0.21105041310390366
1.146488886859846e-24 1.481276239387876 2.9456083288889516 0.18252373607517242
1.1219947509847226e-24 1.4534627074075694 2.8659891770451935 0.1375702412710337
1.0999585745111977e-24 1.429591671128633 2.934690201636629 0.15155089185050305
1.1849212039262765e-24 1.4395537105189078 2.8592234419561864 0.17935190576417215
1.0381091729744885e-24 1.4241155298181634 2.9076800169266575 0.16774741919139682
1.2067075285564443e-24 1.512176749795162 2.841882781639249 0.18653661580269357
1.1408382432989892e-24 1.4460190973002627 2.8394420044622275 0.19816312220810336
1.0827647737830944e-24 1.467194218218586 2.920192280453187 0.12148879571324078
1.1421729247360713e-24 1.4688939689873988 2.8704553944916107 0.23050555078939836
1.2089953351661545e-24 1.5055533871010538 2.8421592938932285 0.2006381029687821
1.144414240703619e-24 1.4244143519066412 2.8753802113838653 0.17959038473239858
1.1230050832771525e-24 1.5249666277998393 2.8654252602854355 0.16218242922216178
1.0787968795875505e-24 1.4501623976158156 2.928896264874212 0.19485218663039633
1.278619036105364e-24 1.5072094434912633 2.8917062614322795 0.1570422271656189
1.209773062930098e-24 1.4617148979981627 2.9090032737983087 0.1257901950379822
1.0625214388123179e-24 1.430587163874333 2.9295107857574862 0.15275534726579376
1.1197686611270391e-24 1.5186415951983894 2.8932181908196055 0.1401675848906537
1.0806845868606555e-24 1.4460805826015697 2.928810780409002 0.12870937528244794
1.1258612482880088e-24 1.466009249704731 2.8448555694284416 0.22542276575558162
